web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716910352-6909,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah hitung tanah di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",,,,660 m²,,Rp 41 Miliar
1716910352-6910,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,"Hotel di pusat kota, Pinangsia, Jakarta Barat","Pinangsia, Jakarta Pusat",,,,1800 m²,,Rp 25 Miliar
1716910352-6911,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah Baru Cantik Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,180 m²,275 m²,"Rp 7,2 Miliar"
1716910352-6912,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah tua perlu renovasi (hitung tanah) di Petojo jakarta pusat,"Petojo, Jakarta Pusat",,,,1000 m²,,Rp 56 Miliar
1716910352-6913,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah Lux Brand New cempaka putih,"Cempaka Putih, Jakarta Pusat",5,5,2,842 m²,1000 m²,"Rp 29,9 Miliar"
1716910352-6914,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah + Kost2an Exclusive Tanah Abang Lokasi Startegis,"Tanah Abang, Jakarta Pusat",3,2,4,655 m²,1300 m²,Rp 30 Miliar
1716910352-6915,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah dihuni Huni Asri Terawat di Jalan Besar di Jakarta Pusat..,"Percetakan Negara, Jakarta Pusat",4,3,1,177 m²,250 m²,"Rp 3,45 Miliar"
1716910352-6916,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,"Rumah tua murahb di Jl persatuan guru, petojo, Jakarta pusat","Petojo, Jakarta Pusat",4,2,3,418 m²,250 m²,"Rp 14,9 Miliar"
1716910352-6917,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,"Rumah lama di Jl persatuan guru, petojo, Jakarta pusat","Petojo, Jakarta Pusat",3,2,3,418 m²,250 m²,"Rp 14,9 Miliar"
1716910352-6918,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,Rumah dijual di jln. Sabani tanah abang,"Tanah Abang, Jakarta Pusat",,,,83 m²,,Rp 6 Miliar
1716910352-6919,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,"Rumah 2 Lantai Baru SHM di Cempaka Putih Tengah, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,4,2,180 m²,275 m²,"Rp 7,2 Miliar"
1716910352-6920,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=464,"Rumah Bagus DI Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,3,2,261 m²,225 m²,"Rp 6,7 Miliar"
1716910360-6921,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Megah Kokoh Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910360-6922,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Hitung Tanah di Cempaka Putih Dekat RS Islam Dan Kampus Yarsi,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716910360-6923,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Lokasi Terbaik Di Cempaka Putih Tengah,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910360-6924,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Dijual Rumah Benhil,"Bendungan Hilir, Jakarta Pusat",4,4,10,687 m²,289 m²,Rp 32 Miliar
1716910360-6925,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Menteng Lokasi Sepi Area Taman Sunda Kelapa,"Menteng, Jakarta Pusat",9,6,2,660 m²,800 m²,Rp 41 Miliar
1716910360-6926,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910360-6927,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Di Kwitang Senen Jakarta Pusat,"Senen, Jakarta Pusat",4,3,1,241 m²,350 m²,"Rp 4,5 Miliar"
1716910360-6928,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Cempaka Putih Dekat RS Islam Dan Kampus Yarsi  Hitung Tanah,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716910360-6929,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Dijual Cepat Rumah di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",3,2,,533 m²,341 m²,"Rp 9,06 Miliar"
1716910360-6930,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Dijual Rumah Siap Huni di Cempaka Putih Jakarta Pusat. Is Efgs,"Cempaka Putih, Jakarta Pusat",4,4,4,861 m²,650 m²,Rp 20 Miliar
1716910360-6931,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910360-6932,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Dijual Rumah Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,,180 m²,275 m²,"Rp 7,2 Miliar"
1716910360-6933,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Kosan di Senen,"Senen, Jakarta Pusat",,,,600 m²,,"Rp 8,5 Miliar"
1716910360-6934,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,"Rumah  letak strategis,Tengah kota Jakarta pusat","Salemba, Jakarta Pusat",13,6,,473 m²,298 m²,"Rp 4,5 Miliar"
1716910360-6935,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Baru Jadi (New) Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,180 m²,278 m²,"Rp 7,2 Miliar"
1716910360-6936,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Kos kosan di Jakarta Pusat,"Senen, Jakarta Pusat",,,,600 m²,,"Rp 8,5 Miliar"
1716910360-6937,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah Cempaka Putih Siap Huni Dekat Ke Tempat Kuliner,"Cempaka Putih, Jakarta Pusat",3,3,1,177 m²,200 m²,"Rp 6,3 Miliar"
1716910360-6938,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,"Rumah Paseban Raya, Jakarta Pusat, Lokasi Strategis. Cocok Untuk Rumah Kos.","Senen, Jakarta Pusat",5,2,1,206 m²,100 m²,"Rp 4,2 Miliar"
1716910360-6939,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,"Rumah 2 Lantai Bagus di Cempaka Putih Timur, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,2,2,108 m²,250 m²,Rp 3 Miliar
1716910360-6940,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=463,Rumah murah cempaka putih timur,"Cempaka Putih, Jakarta Pusat",4,3,1,207 m²,400 m²,"Rp 3,8 Miliar"
1716910368-6941,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Siap Huni Dalam Komplek Elit Cempaka Putih Timur,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,85 Miliar"
1716910368-6942,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Rumah Tua Hitung Tanah Dekat Kawasan Hi, Tanah Abang","Tanah Abang, Jakarta Pusat",3,3,2,868 m²,873 m²,Rp 55 Miliar
1716910368-6943,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat",12,12,,150 m²,1500 m²,"Rp 3,5 Miliar"
1716910368-6944,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat",12,12,,150 m²,1500 m²,"Rp 3,5 Miliar"
1716910368-6945,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat",12,12,,150 m²,1500 m²,"Rp 3,5 Miliar"
1716910368-6946,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,6 Miliar"
1716910368-6947,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Dijual Rumah 2lt Mewah Dan Sangat Bagus di Menteng,"Menteng, Jakarta Pusat",4,20,,1500 m²,1500 m²,Rp 300 Miliar
1716910368-6948,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Jual Rumah Siap Huni Lokasi Strategis Di Menteng,"Menteng, Jakarta Pusat",4,4,,285 m²,400 m²,Rp 27 Miliar
1716910368-6949,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Dijual Rumah Tua Hitung Tanah di Kebon Kacang Dekat Plaza Indonesia, Grand Indonesia, Jak pus","Tanah Abang, Jakarta Pusat",2,2,1,69 m²,130 m²,"Rp 2,9 Miliar"
1716910368-6950,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,"Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat",12,12,,150 m²,1500 m²,"Rp 3,5 Miliar"
1716910368-6951,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah di Menteng 2 Lantai SHM Utara,"Menteng, Jakarta Pusat",5,5,5,1100 m²,1800 m²,Rp 100 Miliar
1716910368-6952,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Brand New Dijual Rumah Dua Lantai Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,2,180 m²,275 m²,"Rp 7,2 Miliar"
1716910368-6953,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Tua Hitung Tanah di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",,,,186 m²,,"Rp 6,5 Miliar"
1716910368-6954,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Cempaka Putih Siap Huni Dekat Ke Tempat Kuliner,"Cempaka Putih, Jakarta Pusat",3,3,1,177 m²,200 m²,"Rp 6,3 Miliar"
1716910368-6955,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Baru Jadi (New) Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,180 m²,278 m²,"Rp 7,2 Miliar"
1716910368-6956,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910368-6957,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Cempaka Putih Dekat RS Islam Dan Kampus Yarsi  Hitung Tanah,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716910368-6958,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910368-6959,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Megah Kokoh Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910368-6960,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=462,Rumah Hitung Tanah di Cempaka Putih Dekat RS Islam Dan Kampus Yarsi,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716910376-6961,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910376-6962,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Cempaka Putih Dekat RS Islam Dan Kampus Yarsi  Hitung Tanah,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716910376-6963,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910376-6964,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,85 Miliar"
1716910376-6965,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,"Di  Ruko Jl. Biak Raya, Cideng  Jakarta Pusat","Cideng, Jakarta Pusat",,,,400 m²,,"Rp 5,9 Miliar"
1716910376-6966,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Dijual Rumah 2 Lantai Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",5,2,1,133 m²,80 m²,"Rp 3,5 Miliar"
1716910376-6967,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Lokasi Strategis Dan Sangat Terawat  Di Jakarta Pusat,"Kemayoran, Jakarta Pusat",5,3,,299 m²,176 m²,"Rp 3,75 Miliar"
1716910376-6968,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,"Rumah Dijual Cempaka Putih Barat, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,3,2,823 m²,389 m²,Rp 19 Miliar
1716910376-6969,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,"Dijual Rumah Minimalis Nyaman di Cempaka Putih Barat, Jak pus Hadap Barat Daya","Cempaka Putih, Jakarta Pusat",4,3,1,303 m²,210 m²,"Rp 6,72 Miliar"
1716910376-6970,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,"Dijual Rumah Dalam Gang Strategis Dikemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",4,4,,56 m²,224 m²,Rp 2 Miliar
1716910376-6971,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Dijual Kost kost An Daerah Hasyim Ashari Jakarta Pusat,"Hasyim Ashari, Jakarta Pusat",20,8,,94 m²,450 m²,"Rp 6,95 Miliar"
1716910376-6972,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Dijual Rumah Bagus Dan Terawat di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",5,5,,532 m²,350 m²,"Rp 13,3 Miliar"
1716910376-6973,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Di Kwitang Senen Jakarta Pusat,"Senen, Jakarta Pusat",4,3,1,241 m²,350 m²,"Rp 4,5 Miliar"
1716910376-6974,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,479 m²,537 m²,"Rp 13,5 Miliar"
1716910376-6975,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910376-6976,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,85 Miliar"
1716910376-6977,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Modern Classic  House di Kawasan Prestigious  Ring 1 Menteng,"Menteng, Jakarta Pusat",5,6,,474 m²,1000 m²,Rp 67 Miliar
1716910376-6978,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Dijual rumah di komplek LAN pejompongan jakarta pusat,"Pejompongan, Jakarta Pusat",6,2,2,272 m²,110 m²,"Rp 4,95 Miliar"
1716910376-6979,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Rumah Minimalis Modern Pasar Baru Jakarta Pusat lt 114 m2 SHM,"Pasar Baru, Jakarta Pusat",4,2,1,114 m²,259 m²,"Rp 2,9 Miliar"
1716910376-6980,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=461,Dijual Rumah 2lt Bagus Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,,,611 m²,700 m²,Rp 55 Miliar
1716910388-6981,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Jual Rumah Siap Huni Bagus Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",3,3,,285 m²,400 m²,Rp 27 Miliar
1716910388-6982,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,"Rumah 3 lantai,ada lift,siap huni,kontemporer,lokasi strategis di Menteng,Jakarta pusat","Menteng, Jakarta Pusat",4,4,2,474 m²,1400 m²,Rp 65 Miliar
1716910388-6983,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Ruko Siap Huni Area Strategis Kemayoran Sgt Ekonomis Jual Sgera,"Kemayoran, Jakarta Pusat",1,2,1,100 m²,170 m²,Rp 2 Miliar
1716910388-6984,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,597 Rumah Classic Mewah di Cimahi Menteng,"Menteng, Jakarta Pusat",6,5,,763 m²,800 m²,Rp 65 Miliar
1716910388-6985,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,"Dijual Murah,bagus Siap Huni Dimenteng jakarta","Menteng, Jakarta Pusat",3,2,,420 m²,230 m²,"Rp 8,5 Miliar"
1716910388-6986,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan,"Cempaka Putih, Jakarta Pusat",7,6,,267 m²,470 m²,"Rp 6,5 Miliar"
1716910388-6987,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,85 Miliar"
1716910388-6988,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,"Turun Harga!! Rumah Di Daerah Kwitang, Jakarta Pusat","Senen, Jakarta Pusat",5,2,,241 m²,400 m²,"Rp 4,25 Miliar"
1716910388-6989,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Dijual Rumah 2 Lantai di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",6,4,,374 m²,374 m²,Rp 13 Miliar
1716910388-6990,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,"Rumah Menteng Mewah Belakang Keris Gallery  Rumah Bagus SHM - Sertifikat Hak Milik di Kertosono, Menteng","Menteng, Jakarta Pusat",5,7,4,1100 m²,920 m²,Rp 110 Miliar
1716910388-6991,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,"Dijual Cepat Rumah 2lt Murah di Jl. Kartini Ix, Sawah Besar","Sawah Besar, Jakarta Pusat",3,2,1,114 m²,180 m²,"Rp 3,06 Miliar"
1716910388-6992,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah Komplek Jalan Lebar 8m di Kwitang Jakarta Pusat,"Senen, Jakarta Pusat",5,2,,241 m²,400 m²,"Rp 3,9 Miliar"
1716910388-6993,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah kos aktif di kemayoran murah istimewa,"Kemayoran, Jakarta Pusat",,,,378 m²,,"Rp 3,7 Miliar"
1716910388-6994,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,rumah murah di danau singkarak benhil jakpus depan taman,"Bendungan Hilir, Jakarta Pusat",3,2,,216 m²,180 m²,"Rp 5,8 Miliar"
1716910388-6995,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah di jalan utama Danau Poso Jakarta Pusat,"Tanah Abang, Jakarta Pusat",4,2,4,234 m²,450 m²,"Rp 13,5 Miliar"
1716910388-6996,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Dijual Rumah Brand New di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,,180 m²,275 m²,"Rp 7,2 Miliar"
1716910388-6997,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah Murah Bangunan Lama di Petojo Jakarta Pusat,"Petojo, Jakarta Pusat",5,5,3,418 m²,550 m²,"Rp 13,5 Miliar"
1716910388-6998,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah di Petojo Jakarta Pusat Harga Murah Bisa Untuk Rumah Kost,"Petojo, Jakarta Pusat",4,3,1,310 m²,200 m²,"Rp 8,5 Miliar"
1716910388-6999,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah Cempaka Putih Jakarta,"Cempaka Putih, Jakarta Pusat",3,3,1,177 m²,200 m²,"Rp 6,5 Miliar"
1716910388-7000,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=460,Rumah Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,180 m²,278 m²,"Rp 7,2 Miliar"
1716910398-7001,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Dijual Rumah Cocok Untuk Kos Kosan di Jl Sumur Batu Cempaka Baru Jakarta Pusat,"Sumur Batu, Jakarta Pusat",10,6,,279 m²,446 m²,"Rp 4,5 Miliar"
1716910398-7002,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,"Rumah Minimalis 2 Lantai, bangunan baru di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",3,3,,68 m²,136 m²,"Rp 1,1 Miliar"
1716910398-7003,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,RUMAH BAGUS 2 1/2 LANTAI DIKAWASAN GUNUNG SAHARI JAKARTA PUSAT,"Gunung Sahari, Jakarta Pusat",6,6,,324 m²,490 m²,Rp 10 Miliar
1716910398-7004,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,RUMAH DIJUAL JOHAR BARU,"Johar Baru, Jakarta Pusat",4,5,1,200 m²,300 m²,"Rp 3,8 Miliar"
1716910398-7005,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,"Rumah Bagus Sertifikat Hak Milik di Pusdiklat Kepemimpinan Lan-ri Pejompongan, Jakarta Pusat","Tanah Abang, Jakarta Pusat",6,2,1,272 m²,110 m²,Rp 5 Miliar
1716910398-7006,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Dijual Rumah Siap Huni Bersih Dan Nyaman di Menteng,"Menteng, Jakarta Pusat",6,3,3,300 m²,260 m²,"Rp 13,9 Miliar"
1716910398-7007,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Dijual Rumah di Bawah Harga Pasar di Cempaka Putih Tengah Jakarta,"Cempaka Putih, Jakarta Pusat",8,7,1,267 m²,470 m²,Rp 6 Miliar
1716910398-7008,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Dijual Rumah Zaman Belanda Siap Huni di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",12,6,3,947 m²,619 m²,Rp 44 Miliar
1716910398-7009,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Rumah 1 lantai di Cempaka Putih Barat Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,2,1,285 m²,236 m²,"Rp 4,3 Miliar"
1716910398-7010,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Rumah mewah dengan desain elegan dekat jalan letjen suprapto cempaka putih,"Cempaka Putih, Jakarta Pusat",3,3,1,55 m²,97 m²,"Rp 2,47 Miliar"
1716910398-7011,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=459,Dijual Rumah Siap Huni Lokasi Strategis di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,4,2,680 m²,700 m²,Rp 55 Miliar
