web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716939622-1296","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH MURAH SIAP HUNI DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","7","5","303m2","200m2","Rp 5,5 Miliar"
"1716939622-1297","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH SEDERHANA DI SUMUR BATU JAKARTA PUSAT","Sumur Batu, Jakarta Pusat","3","1","220m2","150m2","Rp 5 Miliar"
"1716939625-1298","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","Luxurious and Exclusive Apartment Le Parc at Thamrin Nine Jakarta Pusat","Thamrin, Jakarta Pusat","4+1","4+1","496m2","496m2","Rp 34,7 Miliar"
"1716939625-1299","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","RUMAH MEWAH FULL FURNISHED DI JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","5+1","4+1","585m2","501m2","Rp 35 Miliar"
"1716939625-1300","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","Rukan 4,5 Lantai GRAHA CEMPAKA MAS Jakarta Pusat","Kemayoran, Jakarta Pusat","4","3","107m2","480m2","Rp 4,6 Miliar"
"1716939625-1301","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","RUMAH KARTINI FULL FURNISH SIAP HUNI  2 LANTAI JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","3","3","120m2","224m2","Rp 1,7 Miliar"
"1716939625-1302","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","MURAH APARTEMEN HOLLAND VILLAGE CEMPAKA PUTIH JAKARTA PUSAT 3BR","Cempaka Putih, Jakarta Pusat","3","2","131m2","131m2","Rp 2,8 Miliar"
"1716939625-1303","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","TANAH KAVLING TENGAH KOTA SANGAT STRATEGIS SENEN RAYA JAKARTA PUSAT","Senen, Jakarta Pusat","","","4241m2","","Rp 40 Juta/m2"
"1716939625-1304","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","RUKO 5 LANTAI SIAP HUNI DI MANGGA DUA SELATAN SAWAH BESAR - JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","3","5","76m2","228m2","Rp 3,8 Miliar"
"1716939625-1305","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","APARTMENT STRATEGIS FURNISHED DEKAT KE JAKARTA PUSAT PEJATEN PARK RESIDENCE JAKARTA SELATAN","Pejaten, Jakarta Selatan","1","1","41.42m2","41.42m2","Rp 1,5 Miliar"
"1716939625-1306","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","RUMAH TUA 2 LANTAI SANGAT MURAH DAN PALING STRATEGIS DI PETOJO JAKARTA PUSAT","Gambir, Jakarta Pusat","3","1","49m2","98m2","Rp 1,5 Miliar"
"1716939625-1307","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","HOTEL BESAR 8 LANTAI BAGUS TERAWAT DI PUSAT JAKARTA GUNUNG SAHARI RAYA","Gunung Sahari, Jakarta Pusat","137","137","370m2","2960m2","Rp 27 Miliar"
"1716939625-1308","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","CAPITOL SUITES APARTMENT DI SENEN JAKARTA PUSAT LANTAI 10 FURNISHED WITH BALCONY","Senen, Jakarta Pusat","1","1","37m2","37m2","Rp 1,25 Miliar"
"1716939625-1309","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=16","TERMURAH! RUMAH 2 LANTAI DI KEMAYORAN JAKARTA PUSAT SIAP HUNI ROW 1 MOBIL","Kemayoran, Jakarta Pusat","3","2","52m2","104m2","Rp 850 Juta"
"1716939629-1310","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","rumah tinggal dua lantai di kawasan Petamburan Jakarta pusat","Tanah Abang, Jakarta Pusat","4","2","64m2","128m2","Rp 850 Juta"
"1716939629-1311","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","RUANG USAHA 3 LANTAI PLUS ROOFTOP SELANGKAH GOR CEMPAKA PUTIH JAKARTA PUSAT DKI","Cempaka Putih, Jakarta Pusat","36","36","404m2","1200m2","Rp 18,5 Miliar"
"1716939629-1312","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","3 RUKO GANDENG DI KH MANYUR JAKARTA PUSAT","Gambir, Jakarta Pusat","5","9","400m2","398m2","Rp 14,7 Miliar"
"1716939629-1313","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","RUMAH SIAP HUNI DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4+2","3+1","672m2","368m2","Rp 21 Miliar"
"1716939629-1314","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","gedung kantor bekas dealer di Kramat Jakarta pusat","Kramat, Jakarta Pusat","","4","4024m2","2000m2","Rp 180 Miliar"
"1716939629-1315","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","Dijual Cepat...Apartemen Menteng Park. Jakarta Pusat","Cikini, Jakarta Pusat","1","1","32m2","32m2","Rp 1,3 Miliar"
"1716939629-1316","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","KAVLING HOKI DI KAWASAN ELIT JAKARTA PUSAT MENTENG","Menteng, Jakarta Pusat","","","1012m2","","Rp 125 Juta/m2"
"1716939629-1317","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","Apartemen Arandra cempaka putih jakarta pusat","Cempaka Putih, Jakarta Pusat","1","1","34m2","34m2","Rp 1,1 Miliar"
"1716939629-1318","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","APARTMENT MENTENG PARK 2 BR TOWER EMERALD CIKINI RAYA JAKARTA PUSAT","Cikini, Jakarta Pusat","2","1","64m2","64m2","Rp 3 Miliar"
"1716939629-1319","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","Le Parc, Exclusive and Luxurious Apartment. TOWER TERRACE at Thamrin Nine Jakarta Pusat","Thamrin, Jakarta Pusat","3","3","193m2","193m2","Rp 14 Miliar"
"1716939629-1320","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","Le Parc Exclusive and Luxurious Apartments, Tower Terrace at Thamrin Nine Jakarta Pusat","Thamrin, Jakarta Pusat","4","4","282.5m2","282.5m2","Rp 19,5 Miliar"
"1716939629-1321","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=15","Le Parc Luxurious and Exclusive Apartments, TOWER TOWNHOME at Thamrin Nine Jakarta Pusat","Thamrin, Jakarta Pusat","4","4","635m2","635m2","Rp 44,5 Miliar"
"1716939632-1322","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","APARTEMEN MENTENG SQUARE JAKARTA PUSAT","Senen, Jakarta Pusat","1","1","31m2","31m2","Rp 750 Juta"
"1716939632-1323","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","JUAL RUMAH PINGGIR JALAN BESAR, DI KEMBANG RAYA, KWITANG, JAKARTA PUSAT","Gambir, Jakarta Pusat","3","2","53m2","85m2","Rp 2,5 Miliar"
"1716939632-1324","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","RUMAH MURAH CIDENG, GAMBIR, JAKARTA PUSAT","Cideng, Jakarta Pusat","3","1","114m2","81m2","Rp 2,9 Miliar"
"1716939632-1325","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","RUMAH MINIMALIS DI GUNUNG SAHARI, JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","4","3","93m2","117m2","Rp 3 Miliar"
"1716939632-1326","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","RUMAH   DI AREA PRIME MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","7","5","948m2","600m2","Rp 115 Miliar"
"1716939632-1327","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","RUKO 4 LANTAI DI JAKARTA PUSAT","Gajah Mada, Jakarta Pusat","","2","99m2","240m2","Rp 4,5 Miliar"
"1716939632-1328","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","PAKUBUWONO MENTENG DI SUDIRMAN, JAKARTA PUSAT","Menteng, Jakarta Pusat","3","3","260m2","260m2","Rp 18,5 Miliar"
"1716939632-1329","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","RUKO 4 LANTAI CIDENG, TANJUNG SELOR JAKARTA PUSAT, 4 LANTAI","Cideng, Jakarta Pusat","","4","96m2","202m2","Rp 3,75 Miliar"
"1716939632-1330","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","APARTEMEN CANTIK THE MANSION BOUGENVILLE KEMAYORAN TYPE STUDIO FULL FURNISHED TOWER GLORIA LANTAI SEDANG JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","29m2","29m2","Rp 600 Juta"
"1716939632-1331","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","KAVLING KOMERSIL WAHID HASYIM, KEBON SIRIH, JAKARTA PUSAT","Kebon Sirih, Jakarta Pusat","","","1012m2","","Rp 125 Juta/m2"
"1716939632-1332","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","OFFICE SPACE   SAHID SUDIRMAN CENTER JAKARTA PUSAT","CBD, Jakarta Selatan","8","2","281.3m2","281.3m2","Rp 14,06 Miliar"
"1716939632-1333","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=14","Ruko berlantai 5 di kawasan Petojo Gambir Jakarta pusat","Gambir, Jakarta Pusat","1","5","183m2","706m2","Rp 13 Miliar"
"1716939636-1334","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUKO HOOK SAMANHUDI JAKARTA PUSAT","Pasar Baru, Jakarta Pusat","","4","103m2","400m2","Rp 8 Miliar"
"1716939636-1335","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUMAH KOST SUPER BESAR NAN CANTIK DI SENEN, JAKARTA PUSAT","Senen, Jakarta Pusat","106","51","774m2","2053m2","Rp 25 Miliar"
"1716939636-1336","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","Ruko gandeng Hitung tanah di jalan raya K.H Hasyim Ashari Jakarta Pusat","Hasyim Ashari, Jakarta Pusat","","","623m2","","Rp 50,24 Juta/m2"
"1716939636-1337","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUMAH BUNGUR SENEN JAKARTA PUSAT - 1 1/2 LANTAI & SIAP HUNI","Bungur, Jakarta Pusat","5","1","220m2","163m2","Rp 2,7 Miliar"
"1716939636-1338","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","APARTEMEN FX RESIDENCE SUDIRMAN, 2BR, LT 28, FULLY FURNISHED, FX SUDIRMAN, SENAYAN, BENHIL, TANAH ABANG, SENOPATI, JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","2","2","93m2","93m2","Rp 2,65 Miliar"
"1716939636-1339","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUKO PEMBANGUNAN, 3 TINGKAT, PETOJO UTARA, GAMBIR, JAKARTA PUSAT","Petojo, Jakarta Pusat","5","3","94m2","216m2","Rp 3,6 Miliar"
"1716939636-1340","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUMAH PLUS KOST2AN 3 LANTAI DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","3+1/18","5 /18","225m2","495m2","Rp 13 Miliar"
"1716939636-1341","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUKO PANGERAN JAYAKARTA, SIAP HUNI HABIS RENOVASI. JAKARTA PUSAT","Pangeran Jayakarta, Jakarta Pusat","","3","76.5m2","280m2","Rp 3 Miliar"
"1716939636-1342","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUKO EX RESTO LAYAK PAKAI DI PERCETAKAN NEGARA JAKARTA PUSAT","Percetakan Negara, Jakarta Pusat","","1","107m2","107m2","Rp 4,3 Miliar"
"1716939636-1343","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","RUMAH CANTIK AMAN DAN NYAMAN DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5+1","3+1","235m2","200m2","Rp 5,5 Miliar"
"1716939636-1344","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","Jual Tanah Strategis Johar Baru Jakarta Pusat","Johar Baru, Jakarta Pusat","","","300m2","","Rp 17 Juta/m2"
"1716939636-1345","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=13","TANAH JOHAR BARU JAKARTA PUSAT SIAP BANGUN","Johar Baru, Jakarta Pusat","","","300m2","","Rp 17,8 Juta/m2"
"1716939639-1346","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","rumah di kawasan jalan Salemba Jakarta pusat","Salemba, Jakarta Pusat","5","3","110m2","90m2","Rp 900 Juta"
"1716939639-1347","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Rumah kos dikawasan Cideng Jakarta pusat","Cideng, Jakarta Pusat","10","8","195m2","254m2","Rp 5,1 Miliar"
"1716939639-1348","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Rumah di kawasan Menteng Jakarta pusat","Menteng, Jakarta Pusat","3","2","517m2","348m2","Rp 23 Miliar"
"1716939639-1349","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Rumah di kawasan sawah besar Jakarta pusat","Sawah Besar, Jakarta Pusat","2","2","28m2","63m2","Rp 1,5 Miliar"
"1716939639-1350","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Rumah di kawasan utan panjang Kemayoran Jakarta pusat","Kemayoran, Jakarta Pusat","4","3","240m2","200m2","Rp 3,5 Miliar"
"1716939639-1351","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Apartemen The Mansion Jasmine 2 BR Full Furnished siap huni di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","74m2","74m2","Rp 1,5 Miliar"
"1716939639-1352","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","Di jual Rumah Nyaman dan Terawat dikawasan Elite Jakarta Pusat","Menteng, Jakarta Pusat","4","3","312m2","371m2","Rp 19 Miliar"
"1716939639-1353","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","GEDUNG STRATEGIS DI KEBON SIRIH MENTENG","Kebon Sirih, Jakarta Pusat","","5","1911m2","6596m2","Rp 350 Miliar"
"1716939639-1354","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","APARTMENT MEWAH DI JAKARTA PUSAT","Senen, Jakarta Pusat","4","3","29920m2","29920m2","Rp 3,5 Miliar"
"1716939639-1355","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","RUMAH MEWAH DI MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","9","9","925m2","1585m2","Rp 65 Miliar"
"1716939639-1356","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","TANAH KOSONG STRATEGIS DI SENEN","Senen, Jakarta Pusat","","","4241m2","","Rp 40 Juta/m2"
"1716939639-1357","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=12","HUNIAN STRATEGIS KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3","2","142m2","90m2","Rp 2,2 Miliar"
"1716939643-1358","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","(Turun Harga) Jual Rumah Kontrakan Aktif  2,5 Lt Sumur Batu Jakarta Pusat","Kemayoran, Jakarta Pusat","7","5","146m2","150m2","Rp 3,5 Miliar"
"1716939643-1359","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah Strategis  2 Lantai Kemayoran","Kemayoran, Jakarta Pusat","8","4","200m2","200m2","Rp 10 Miliar"
"1716939643-1360","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","5","2","271m2","150m2","Rp 3 Miliar"
"1716939643-1361","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah Strategis Serdang Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","4","2","443m2","400m2","Rp 9,8 Miliar"
"1716939643-1362","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Dijual Apartemen Studio Full Furnished Siap Huni di Kemayoran (Dekat dengan Ancol & PRJ)","Kemayoran, Jakarta Pusat","1","1","35m2","35m2","Rp 550 Juta"
"1716939643-1363","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah Cikini Jakarta Pusat","Cikini, Jakarta Pusat","","3","75m2","75m2","Rp 1,7 Miliar"
"1716939643-1364","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","4","4","400m2","400m2","Rp 7 Miliar"
"1716939643-1365","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Jual Rumah Senen Jakarta Pusat","Senen, Jakarta Pusat","4","2","264m2","264m2","Rp 12 Miliar"
"1716939643-1366","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","TANAH DI SALEMBA, JAKARTA PUSAT","Salemba, Jakarta Pusat","","","117m2","","Rp 18,8 Juta/m2"
"1716939643-1367","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Apartemen Rapi Full Furnish Grand Palace Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","64m2","64m2","Rp 640 Juta"
"1716939643-1368","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Kios Siap Usaha Pasar Jaya Senen Jakarta Pusat","Senen, Jakarta Pusat","","","10m2","10m2","Rp 950 Juta"
"1716939643-1369","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=11","Rumah 3 lantai Siap Pakai di Kartini Jakarta Pusat","Kartini, Jakarta Pusat","4+1","5","79m2","155m2","Rp 1,85 Miliar"
"1716939646-1370","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","TANAH DI BUNGUR JAKARTA PUSAT","Bungur, Jakarta Pusat","","","730m2","","Rp 24,65 Juta/m2"
"1716939646-1371","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","THAMRIN EXECUTIVE, KEBON KACANG, TANAH ABANG JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","2","1","58m2","58m2","Rp 2,5 Miliar"
"1716939646-1372","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","DI JUAL RUMAH USAHA DAN KOST DI PASAR BARU, JAKARTA PUSAT","Pasar Baru, Jakarta Pusat","14","14","529m2","836m2","Rp 39 Miliar"
"1716939646-1373","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","HARGA DI BAWAH NJOP!!! DI JUAL CEPAT UNIT HOOK APARTMENT ISTANA SAHID , JAKARTA PUSAT.","Karet Tengsin, Jakarta Pusat","3","3","178m2","178m2","Rp 4,3 Miliar"
"1716939646-1374","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","RUMAH KOST-KOSTAN BAGUS DAN SIAP HUNI, LOKASI STRATEGIS, SUMUR BATU, JAKARTA PUSAT","Sumur Batu, Jakarta Pusat","13","13","155m2","365m2","Rp 2,9 Miliar"
"1716939646-1375","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","MURAH SANGAT BAGUS UNTUK INVESTASI RUMAH KOS STRATEGIS DI PETOJO UTARA PETOJO JAKARTA PUSAT","Gambir, Jakarta Pusat","4+1","1+1","148m2","132m2","Rp 4,8 Miliar"
"1716939646-1376","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","APARTEMENT LUXURY  view menghadap Bunderan HI","Menteng, Jakarta Pusat","3","3","225m2","225m2","Rp 8 Miliar"
"1716939646-1377","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","Kapan lagi punya APARTEMENT dengan PRIVATE LIFT dan view Bunderan HI","Menteng, Jakarta Pusat","4","4","261m2","261m2","Rp 10,5 Miliar"
"1716939646-1378","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","HARGA BAGUS DI BAWAH PASARAN APARTEMENT DI PUSAT KOTA JAKARTA","Menteng, Jakarta Pusat","2","2","61m2","61m2","Rp 2,25 Miliar"
"1716939646-1379","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","APARTEMENT MENTENG PARK DI PUSAT KOTA JAKARTA","Menteng, Jakarta Pusat","2","1","60m2","60m2","Rp 2,35 Miliar"
"1716939646-1380","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","APARTEMENT MENTENG PARK DENGAN PRIVATE LIFT","Menteng, Jakarta Pusat","2","1","60m2","60m2","Rp 2,5 Miliar"
"1716939646-1381","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=10","KIOS DI KAWASAN KOMERSIL DI JAKARTA PUSAT","Bungur, Jakarta Pusat","","1","43m2","43m2","Rp 1,5 Miliar"
"1716939650-1382","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","DIJUAL KAVLING TANAH DI RAJAWALI SELATAN, JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","","","447m2","","Rp 22,37 Juta/m2"
"1716939650-1383","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","APARTEMEN  MEWAH THE MANSION JASMINE KEMAYORAN SEMI FURNISHED TOWER BELLAVISTA LANTAI TINGGI JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","85m2","72m2","Rp 1,29 Miliar"
"1716939650-1384","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","RUMAH MEWAH 2 LANTAI BRAND NEW DI MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","5","5","876m2","1400m2","Rp 95 Miliar"
"1716939650-1385","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","Gedung Ex Showroom Mobil 11 Lantai Di Kebon Sirih Jakarta Pusat cocok untuk kantor dan Showroom ada lift barang khusus Mobil dekat MNC , Perkantoran ,Hotel , Gambir","Kebon Sirih, Jakarta Pusat","","11","2m2","6m2","Rp 349,75 Miliar"
"1716939650-1386","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","RUMAH KOS KOSAN DI JAKARTA PUSAT","Senen, Jakarta Pusat","15","13","271m2","400m2","Rp 5 Miliar"
"1716939650-1387","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","RUMAH HITUNG TANAH DI JAKARTA PUSAT","Cikini, Jakarta Pusat","4","3","120m2","100m2","Rp 2,5 Miliar"
"1716939650-1388","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","Ruko dijual di pusat niaga, Cempaka Mas. Jakarta Pusat. Dekat apartemen, pusat kuliner.","Cempaka Mas, Jakarta Pusat","o","3","55m2","145m2","Rp 3 Miliar"
"1716939650-1389","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","Di Jual Rumah Lama, Cempaka Putih Timur - Jakarta Pusat","Cempaka Putih, Jakarta Pusat","8","4","250m2","221m2","Rp 5 Miliar"
"1716939650-1390","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","Di jual Cepat Ruko di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","148m2","397m2","Rp 4,5 Miliar"
"1716939650-1391","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","DIJUAL KOS-KOSAN DI BATU CEPER JAKARTA PUSAT","Batu Ceper, Jakarta Pusat","16+1","5+1","102m2","306m2","Rp 4,5 Miliar"
"1716939650-1392","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","RUKO KARANG ANYAR JAKARTA PUSAT","Karang Anyar, Jakarta Pusat","6+1","4","63m2","147m2","Rp 3 Miliar"
"1716939650-1393","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=9","RUMAH KODAM LANCAR SUMUR BATU JAKARTA PUSAT - 2 LANTAI","Sumur Batu, Jakarta Pusat","6","3","161m2","100m2","Rp 1,8 Miliar"
"1716939653-1394","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=8","Dijual kios di Thamrin city lantai 3 Jakarta Pusat","Kebon Melati, Jakarta Pusat","1","1","5m2","5m2","Rp 175 Juta"
"1716939653-1395","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=8","RUMAH JL. KARTINI RAYA, JAKARTA PUSAT, DIBAWAH NJOP!","Sawah Besar, Jakarta Pusat","4+1","4+1","300m2","1200m2","Rp 9,9 Miliar"
